,number,value,datetime_start,datetime_complete,duration,params_alpha_actor,params_alpha_critic,state
167,167,2.9013496843829736,2024-09-29 01:56:02.878451,2024-09-29 01:56:05.384033,0 days 00:00:02.505582,0.8673018482328348,0.9046819522773812,COMPLETE
168,168,2.8676408845559185,2024-09-29 01:56:05.385109,2024-09-29 01:56:08.052210,0 days 00:00:02.667101,0.8922888916369354,0.9760138858258347,COMPLETE
169,169,2.90469014460233,2024-09-29 01:56:08.053298,2024-09-29 01:56:10.518129,0 days 00:00:02.464831,0.9639860059418024,0.8677056780394444,COMPLETE
170,170,2.8695206919537837,2024-09-29 01:56:10.519222,2024-09-29 01:56:13.172697,0 days 00:00:02.653475,0.9235118967973954,0.9512785342370637,COMPLETE
171,171,2.7456865874690433,2024-09-29 01:56:13.173619,2024-09-29 01:56:16.534441,0 days 00:00:03.360822,0.18337976577452386,0.9204211521571405,COMPLETE
172,172,2.9033293782641256,2024-09-29 01:56:16.535487,2024-09-29 01:56:19.135341,0 days 00:00:02.599854,0.8735652505641087,0.8972107027504861,COMPLETE
173,173,2.8861345769529283,2024-09-29 01:56:19.136357,2024-09-29 01:56:21.654577,0 days 00:00:02.518220,0.8908693455478596,0.9380515304207755,COMPLETE
174,174,2.909594499151073,2024-09-29 01:56:21.655669,2024-09-29 01:56:24.086895,0 days 00:00:02.431226,0.8559262475809533,0.8819928061938834,COMPLETE
175,175,2.892539156947264,2024-09-29 01:56:24.087893,2024-09-29 01:56:26.490704,0 days 00:00:02.402811,0.8485644968940679,0.851187216568525,COMPLETE
176,176,2.913358716213868,2024-09-29 01:56:26.491637,2024-09-29 01:56:28.892539,0 days 00:00:02.400902,0.8232461281957584,0.8818672738829344,COMPLETE
177,177,2.8969055305325453,2024-09-29 01:56:28.893607,2024-09-29 01:56:31.376207,0 days 00:00:02.482600,0.8195774758477872,0.8729490823250039,COMPLETE
178,178,2.8821528468743285,2024-09-29 01:56:31.377248,2024-09-29 01:56:33.850894,0 days 00:00:02.473646,0.8326956364421426,0.8338662939798307,COMPLETE
179,179,1.9291579718903764,2024-09-29 01:56:33.851857,2024-09-29 01:56:37.717706,0 days 00:00:03.865849,0.7833538091801765,0.11055459822928332,COMPLETE
180,180,2.8976576366908673,2024-09-29 01:56:37.718677,2024-09-29 01:56:40.206712,0 days 00:00:02.488035,0.85759917787501,0.8852774791612384,COMPLETE
181,181,2.9110511805677315,2024-09-29 01:56:40.207881,2024-09-29 01:56:42.611387,0 days 00:00:02.403506,0.9461013502972663,0.9043802676002607,COMPLETE
182,182,2.891366687875975,2024-09-29 01:56:42.612472,2024-09-29 01:56:45.128765,0 days 00:00:02.516293,0.9091256001344007,0.912626555771057,COMPLETE
183,183,2.9094355289168656,2024-09-29 01:56:45.129671,2024-09-29 01:56:47.505602,0 days 00:00:02.375931,0.9814956966421462,0.8619440654331657,COMPLETE
184,184,2.894183609779055,2024-09-29 01:56:47.506610,2024-09-29 01:56:49.991661,0 days 00:00:02.485051,0.9682077957219457,0.867623066664137,COMPLETE
185,185,2.906247963278756,2024-09-29 01:56:49.992767,2024-09-29 01:56:52.447154,0 days 00:00:02.454387,0.9848250877157357,0.8492226974860685,COMPLETE
186,186,2.890995889883775,2024-09-29 01:56:52.448104,2024-09-29 01:56:54.961591,0 days 00:00:02.513487,0.9388598060211728,0.8240765670666303,COMPLETE
187,187,2.905678685097056,2024-09-29 01:56:54.962559,2024-09-29 01:56:57.406283,0 days 00:00:02.443724,0.9840228232131727,0.8911581188472724,COMPLETE
188,188,2.902368753882683,2024-09-29 01:56:57.407296,2024-09-29 01:56:59.842681,0 days 00:00:02.435385,0.9557268295137621,0.8780780707515623,COMPLETE
189,189,2.892033249100452,2024-09-29 01:56:59.843672,2024-09-29 01:57:02.337730,0 days 00:00:02.494058,0.9265884617704478,0.8532053744561966,COMPLETE
190,190,2.8779605917124584,2024-09-29 01:57:02.338851,2024-09-29 01:57:04.989501,0 days 00:00:02.650650,0.975195047208955,0.9024878747580062,COMPLETE
191,191,2.900051685324431,2024-09-29 01:57:04.990418,2024-09-29 01:57:07.502313,0 days 00:00:02.511895,0.8394478868649794,0.9106547930461086,COMPLETE
192,192,2.909811441078358,2024-09-29 01:57:07.503347,2024-09-29 01:57:09.892836,0 days 00:00:02.389489,0.8757770314820803,0.8651875988488671,COMPLETE
193,193,2.840165044105951,2024-09-29 01:57:09.893749,2024-09-29 01:57:12.544110,0 days 00:00:02.650361,0.4365499461152202,0.8017502511508996,COMPLETE
194,194,2.8777932675694373,2024-09-29 01:57:12.545392,2024-09-29 01:57:14.993201,0 days 00:00:02.447809,0.90598552881319,0.8649892045744044,COMPLETE
195,195,2.9020299043035482,2024-09-29 01:57:14.994286,2024-09-29 01:57:17.423994,0 days 00:00:02.429708,0.8835466998288273,0.8395758865475139,COMPLETE
196,196,2.892354466989988,2024-09-29 01:57:17.425069,2024-09-29 01:57:19.813252,0 days 00:00:02.388183,0.9382869694357086,0.8808122013320103,COMPLETE
197,197,2.9095908033576636,2024-09-29 01:57:19.814239,2024-09-29 01:57:22.204368,0 days 00:00:02.390129,0.9153242781169688,0.8917369574945494,COMPLETE
198,198,2.9041424989505495,2024-09-29 01:57:22.205298,2024-09-29 01:57:24.739400,0 days 00:00:02.534102,0.9123030411580217,0.9279535808794686,COMPLETE
199,199,2.9112621443160984,2024-09-29 01:57:24.740423,2024-09-29 01:57:27.204557,0 days 00:00:02.464134,0.8701384945149284,0.892066016004799,COMPLETE
200,200,2.901800276199363,2024-09-29 01:57:27.205550,2024-09-29 01:57:29.658445,0 days 00:00:02.452895,0.8672283104270732,0.9015350645036544,COMPLETE
201,201,2.8945959097221015,2024-09-29 01:57:29.659431,2024-09-29 01:57:32.082923,0 days 00:00:02.423492,0.8837303209756574,0.8869689712614581,COMPLETE
202,202,2.8981764830543497,2024-09-29 01:57:32.083841,2024-09-29 01:57:34.668067,0 days 00:00:02.584226,0.8046580137060915,0.9422914154217001,COMPLETE
203,203,2.8984597811706725,2024-09-29 01:57:34.669027,2024-09-29 01:57:37.217298,0 days 00:00:02.548271,0.8625907613258734,0.8658893824866395,COMPLETE
204,204,2.9130096297668167,2024-09-29 01:57:37.218231,2024-09-29 01:57:39.727520,0 days 00:00:02.509289,0.8939096859514198,0.9153596466952629,COMPLETE
205,205,2.9028209812779493,2024-09-29 01:57:39.728435,2024-09-29 01:57:42.224594,0 days 00:00:02.496159,0.8952707381924215,0.8884542845793654,COMPLETE
206,206,2.8978464586549095,2024-09-29 01:57:42.225562,2024-09-29 01:57:44.679475,0 days 00:00:02.453913,0.871091326073342,0.8529220160867709,COMPLETE
207,207,2.891232400477435,2024-09-29 01:57:44.680541,2024-09-29 01:57:47.134867,0 days 00:00:02.454326,0.9106021445950983,0.9105885534145146,COMPLETE
208,208,2.9069224313249795,2024-09-29 01:57:47.135885,2024-09-29 01:57:49.519589,0 days 00:00:02.383704,0.8249691694275935,0.8880445570405433,COMPLETE
209,209,2.881828223901412,2024-09-29 01:57:49.520509,2024-09-29 01:57:52.052364,0 days 00:00:02.531855,0.8494833720908428,0.8383234125180992,COMPLETE
210,210,2.892205327716517,2024-09-29 01:57:52.053380,2024-09-29 01:57:54.612498,0 days 00:00:02.559118,0.8911724923956965,0.9287844517953155,COMPLETE
211,211,2.9089096219933217,2024-09-29 01:57:54.613464,2024-09-29 01:57:57.052473,0 days 00:00:02.439009,0.952241250340394,0.9131790959833439,COMPLETE
212,212,2.9042409785076386,2024-09-29 01:57:57.053561,2024-09-29 01:57:59.494225,0 days 00:00:02.440664,0.9493752353114715,0.9014077215456544,COMPLETE
213,213,2.9026322126491237,2024-09-29 01:57:59.495169,2024-09-29 01:58:01.935953,0 days 00:00:02.440784,0.9265439243309446,0.873423250210017,COMPLETE
214,214,2.850762398804645,2024-09-29 01:58:01.936909,2024-09-29 01:58:04.760323,0 days 00:00:02.823414,0.371088002335123,0.9169336553190206,COMPLETE
215,215,2.9110509063446415,2024-09-29 01:58:04.761316,2024-09-29 01:58:07.199057,0 days 00:00:02.437741,0.9607181803198817,0.895698440437413,COMPLETE
216,216,2.8714836807496615,2024-09-29 01:58:07.199999,2024-09-29 01:58:09.937559,0 days 00:00:02.737560,0.9647285940315146,0.9590214167430284,COMPLETE
217,217,2.8871516744354735,2024-09-29 01:58:09.938532,2024-09-29 01:58:12.399145,0 days 00:00:02.460613,0.9242168447176183,0.942418495202092,COMPLETE
218,218,2.8952962261519106,2024-09-29 01:58:12.400116,2024-09-29 01:58:14.839226,0 days 00:00:02.439110,0.8942930547253901,0.8949936691068342,COMPLETE
219,219,2.9085345580691335,2024-09-29 01:58:14.840227,2024-09-29 01:58:17.240839,0 days 00:00:02.400612,0.9423591983393932,0.8595963103274447,COMPLETE
220,220,2.90051519038514,2024-09-29 01:58:17.241925,2024-09-29 01:58:19.579245,0 days 00:00:02.337320,0.9448338557522078,0.8617058086627942,COMPLETE
221,221,2.8890875231651,2024-09-29 01:58:19.580530,2024-09-29 01:58:22.121916,0 days 00:00:02.541386,0.9639101010335697,0.901928907523298,COMPLETE
222,222,2.9045885999076306,2024-09-29 01:58:22.122939,2024-09-29 01:58:24.564232,0 days 00:00:02.441293,0.915088485932518,0.8810675879108162,COMPLETE
223,223,2.894572546392764,2024-09-29 01:58:24.565200,2024-09-29 01:58:27.089332,0 days 00:00:02.524132,0.9988680933773064,0.9214836192598493,COMPLETE
224,224,2.9128593788845536,2024-09-29 01:58:27.090277,2024-09-29 01:58:29.418024,0 days 00:00:02.327747,0.940112269810959,0.8642396754920625,COMPLETE
225,225,2.915576450919291,2024-09-29 01:58:29.418935,2024-09-29 01:58:31.894578,0 days 00:00:02.475643,0.9367803109902213,0.8508287585115427,COMPLETE
226,226,2.892955345426224,2024-09-29 01:58:31.895516,2024-09-29 01:58:34.374000,0 days 00:00:02.478484,0.9362265754110348,0.819947363417794,COMPLETE
227,227,2.90564194175363,2024-09-29 01:58:34.375082,2024-09-29 01:58:36.928540,0 days 00:00:02.553458,0.9562051779775577,0.8448471480548588,COMPLETE
228,228,2.913393568001363,2024-09-29 01:58:36.929580,2024-09-29 01:58:39.414483,0 days 00:00:02.484903,0.9387848409317318,0.8574203470033122,COMPLETE
229,229,2.893929293619893,2024-09-29 01:58:39.415805,2024-09-29 01:58:41.822007,0 days 00:00:02.406202,0.9779695110844534,0.8274759197571386,COMPLETE
230,230,2.9075706294291765,2024-09-29 01:58:41.822964,2024-09-29 01:58:44.288666,0 days 00:00:02.465702,0.9201763646053632,0.862389247316339,COMPLETE
231,231,2.887470754802406,2024-09-29 01:58:44.289715,2024-09-29 01:58:46.705471,0 days 00:00:02.415756,0.9440393581767386,0.8549862843924453,COMPLETE
232,232,2.9016595430121104,2024-09-29 01:58:46.706403,2024-09-29 01:58:49.097860,0 days 00:00:02.391457,0.9630777229340135,0.8665162337455481,COMPLETE
233,233,2.9052235788677025,2024-09-29 01:58:49.098992,2024-09-29 01:58:51.581242,0 days 00:00:02.482250,0.9280566077897552,0.8833272778893797,COMPLETE
234,234,2.9018258800066024,2024-09-29 01:58:51.582472,2024-09-29 01:58:53.951160,0 days 00:00:02.368688,0.9080415666502195,0.8407958123726871,COMPLETE
235,235,2.903873724969306,2024-09-29 01:58:53.952177,2024-09-29 01:58:56.378028,0 days 00:00:02.425851,0.9493393206716286,0.8552633013607427,COMPLETE
236,236,2.8915088907132915,2024-09-29 01:58:56.379158,2024-09-29 01:58:58.794884,0 days 00:00:02.415726,0.9791671580447937,0.8986702314039062,COMPLETE
237,237,2.90016424182392,2024-09-29 01:58:58.795791,2024-09-29 01:59:01.281798,0 days 00:00:02.486007,0.938881902979288,0.8790983035316793,COMPLETE
238,238,2.902776796926496,2024-09-29 01:59:01.282763,2024-09-29 01:59:03.737594,0 days 00:00:02.454831,0.9021604566001735,0.8311871852023964,COMPLETE
239,239,2.897964042367567,2024-09-29 01:59:03.738568,2024-09-29 01:59:06.215260,0 days 00:00:02.476692,0.9661816104439446,0.8692752044095676,COMPLETE
240,240,2.908613244723968,2024-09-29 01:59:06.216190,2024-09-29 01:59:08.758675,0 days 00:00:02.542485,0.9192108274145124,0.9102460189939559,COMPLETE
241,241,2.9097308766372225,2024-09-29 01:59:08.759741,2024-09-29 01:59:11.223077,0 days 00:00:02.463336,0.9229160391257466,0.9106840305924113,COMPLETE
242,242,2.896667353375558,2024-09-29 01:59:11.224085,2024-09-29 01:59:13.684036,0 days 00:00:02.459951,0.9162292764591267,0.9140028392104531,COMPLETE
243,243,2.8943096146320846,2024-09-29 01:59:13.684961,2024-09-29 01:59:16.147342,0 days 00:00:02.462381,0.8771805828572812,0.900391005962859,COMPLETE
244,244,2.9055232939143503,2024-09-29 01:59:16.148464,2024-09-29 01:59:18.701860,0 days 00:00:02.553396,0.8974947063902149,0.9261177408730148,COMPLETE
245,245,2.9040066816553622,2024-09-29 01:59:18.702917,2024-09-29 01:59:21.215389,0 days 00:00:02.512472,0.9235493081831366,0.8951494831999746,COMPLETE
246,246,2.880610414584808,2024-09-29 01:59:21.216449,2024-09-29 01:59:23.674340,0 days 00:00:02.457891,0.8845528343014715,0.9385263435334749,COMPLETE
247,247,2.9075309136182605,2024-09-29 01:59:23.675290,2024-09-29 01:59:26.060480,0 days 00:00:02.385190,0.9350611620517258,0.8848134780277637,COMPLETE
248,248,2.379605606240793,2024-09-29 01:59:26.061575,2024-09-29 01:59:30.482087,0 days 00:00:04.420512,0.08189948389934532,0.595894799026058,COMPLETE
249,249,2.902540599572553,2024-09-29 01:59:30.483094,2024-09-29 01:59:33.008494,0 days 00:00:02.525400,0.9074718925872652,0.913847096983144,COMPLETE
250,250,2.9099564464479193,2024-09-29 01:59:33.009414,2024-09-29 01:59:35.546387,0 days 00:00:02.536973,0.9619642347825201,0.8793294556758879,COMPLETE
251,251,2.9022677296601818,2024-09-29 01:59:35.547365,2024-09-29 01:59:37.941900,0 days 00:00:02.394535,0.9812065948092071,0.8777889836038266,COMPLETE
252,252,2.9071087808134797,2024-09-29 01:59:37.942917,2024-09-29 01:59:40.416394,0 days 00:00:02.473477,0.9606252051503851,0.8926660836682663,COMPLETE
253,253,2.8875224946816767,2024-09-29 01:59:40.417474,2024-09-29 01:59:42.937118,0 days 00:00:02.519644,0.9541619490645956,0.849554010683039,COMPLETE
254,254,2.906287439280634,2024-09-29 01:59:42.938211,2024-09-29 01:59:45.365587,0 days 00:00:02.427376,0.9913111502484278,0.8703575673580695,COMPLETE
255,255,2.898100306394842,2024-09-29 01:59:45.366669,2024-09-29 01:59:47.887750,0 days 00:00:02.521081,0.9676064840217907,0.8945931579425342,COMPLETE
256,256,2.90083600897801,2024-09-29 01:59:47.888724,2024-09-29 01:59:50.374784,0 days 00:00:02.486060,0.9350378324052957,0.9314160180217922,COMPLETE
257,257,2.7324453155660056,2024-09-29 01:59:50.375823,2024-09-29 01:59:53.106175,0 days 00:00:02.730352,0.5379004288347579,0.4479609643100634,COMPLETE
258,258,2.898873275675524,2024-09-29 01:59:53.107258,2024-09-29 01:59:55.615535,0 days 00:00:02.508277,0.869982615950843,0.8741170649914186,COMPLETE
259,259,2.893060908250892,2024-09-29 01:59:55.616507,2024-09-29 01:59:57.976577,0 days 00:00:02.360070,0.8959983225267975,0.8436509791449838,COMPLETE
260,260,2.897213744901138,2024-09-29 01:59:57.977687,2024-09-29 02:00:00.546655,0 days 00:00:02.568968,0.9465620570870165,0.91054728666737,COMPLETE
261,261,2.8809493529719736,2024-09-29 02:00:00.547846,2024-09-29 02:00:03.077563,0 days 00:00:02.529717,0.6192505589261086,0.8872218514327678,COMPLETE
262,262,2.900157582499445,2024-09-29 02:00:03.078552,2024-09-29 02:00:05.568862,0 days 00:00:02.490310,0.9792853176263635,0.8568147613563825,COMPLETE
263,263,2.905935688045554,2024-09-29 02:00:05.569957,2024-09-29 02:00:07.911688,0 days 00:00:02.341731,0.9272526271665917,0.8156196281247359,COMPLETE
264,264,2.9059744768588067,2024-09-29 02:00:07.912583,2024-09-29 02:00:10.462787,0 days 00:00:02.550204,0.9564593963685932,0.910268523765186,COMPLETE
265,265,2.9031703601866727,2024-09-29 02:00:10.463914,2024-09-29 02:00:12.911100,0 days 00:00:02.447186,0.8884542496873883,0.8681486181362511,COMPLETE
266,266,2.892184134751128,2024-09-29 02:00:12.912047,2024-09-29 02:00:16.038734,0 days 00:00:03.126687,0.9066272211858074,0.9537790643543645,COMPLETE
267,267,2.8883003089132324,2024-09-29 02:00:16.040386,2024-09-29 02:00:18.690629,0 days 00:00:02.650243,0.9938808467894493,0.7871225132008057,COMPLETE
268,268,2.9038921734096235,2024-09-29 02:00:18.691593,2024-09-29 02:00:21.219525,0 days 00:00:02.527932,0.9387568689012792,0.8889462151308821,COMPLETE
269,269,2.8944651901836584,2024-09-29 02:00:21.220535,2024-09-29 02:00:23.632937,0 days 00:00:02.412402,0.8649136459762511,0.8392791430603783,COMPLETE
270,270,2.88867915306817,2024-09-29 02:00:23.633979,2024-09-29 02:00:26.133843,0 days 00:00:02.499864,0.9624386917964898,0.8714847118300022,COMPLETE
271,271,2.890292964103216,2024-09-29 02:00:26.134844,2024-09-29 02:00:28.683959,0 days 00:00:02.549115,0.9172399157391944,0.9255375759744061,COMPLETE
272,272,2.89339268961748,2024-09-29 02:00:28.684994,2024-09-29 02:00:31.125713,0 days 00:00:02.440719,0.8814924378922377,0.8993203139732963,COMPLETE
273,273,2.885545525817653,2024-09-29 02:00:31.127046,2024-09-29 02:00:33.648004,0 days 00:00:02.520958,0.9742760437869881,0.9362706484257786,COMPLETE
274,274,2.8921332623388962,2024-09-29 02:00:33.649039,2024-09-29 02:00:36.045792,0 days 00:00:02.396753,0.9428291983470017,0.8560539580180441,COMPLETE
275,275,2.9007559686233315,2024-09-29 02:00:36.046819,2024-09-29 02:00:38.445213,0 days 00:00:02.398394,0.9250033326013084,0.8827983259344712,COMPLETE
276,276,2.7899450163943595,2024-09-29 02:00:38.446232,2024-09-29 02:00:41.009712,0 days 00:00:02.563480,0.9993834771826721,0.5023521543744067,COMPLETE
277,277,2.9027312247251422,2024-09-29 02:00:41.010711,2024-09-29 02:00:43.487414,0 days 00:00:02.476703,0.9046210360041855,0.9200368193539219,COMPLETE
278,278,2.8971493465088836,2024-09-29 02:00:43.488424,2024-09-29 02:00:45.937453,0 days 00:00:02.449029,0.8596569432273029,0.8269702667014565,COMPLETE
279,279,2.90573924330948,2024-09-29 02:00:45.938400,2024-09-29 02:00:48.305805,0 days 00:00:02.367405,0.9481567920218227,0.9016485625494234,COMPLETE
280,280,2.9002835678684447,2024-09-29 02:00:48.306819,2024-09-29 02:00:50.831345,0 days 00:00:02.524526,0.9657762686326066,0.8656766143418463,COMPLETE
281,281,2.911577298485165,2024-09-29 02:00:50.832330,2024-09-29 02:00:53.258185,0 days 00:00:02.425855,0.8951720950170904,0.8443761066131517,COMPLETE
282,282,2.8947027167487085,2024-09-29 02:00:53.259298,2024-09-29 02:00:55.628001,0 days 00:00:02.368703,0.9183375700193525,0.7960285186333712,COMPLETE
283,283,2.8944882631933617,2024-09-29 02:00:55.629049,2024-09-29 02:00:58.103574,0 days 00:00:02.474525,0.9336720569428759,0.8388029246940943,COMPLETE
284,284,2.9032481344222187,2024-09-29 02:00:58.104575,2024-09-29 02:01:00.529752,0 days 00:00:02.425177,0.8969800356582289,0.8149109385781147,COMPLETE
285,285,2.9026158283093983,2024-09-29 02:01:00.530840,2024-09-29 02:01:02.911238,0 days 00:00:02.380398,0.9548570640534247,0.8436679503665896,COMPLETE
286,286,2.9203500355809733,2024-09-29 02:01:02.912585,2024-09-29 02:01:05.360013,0 days 00:00:02.447428,0.8414187715610656,0.8616091421151508,COMPLETE
287,287,2.8960984672119414,2024-09-29 02:01:05.360964,2024-09-29 02:01:07.795185,0 days 00:00:02.434221,0.8453264357272324,0.8530345592555234,COMPLETE
288,288,2.9052655572331005,2024-09-29 02:01:07.796356,2024-09-29 02:01:10.278305,0 days 00:00:02.481949,0.8832306647304001,0.8714860430851633,COMPLETE
289,289,2.9002276943982293,2024-09-29 02:01:10.279292,2024-09-29 02:01:12.721733,0 days 00:00:02.442441,0.9814806747682744,0.8164028311657443,COMPLETE
290,290,2.841847371436038,2024-09-29 02:01:12.722852,2024-09-29 02:01:15.240567,0 days 00:00:02.517715,0.9118898079607995,0.6242390569590613,COMPLETE
291,291,2.9138125322701813,2024-09-29 02:01:15.241695,2024-09-29 02:01:17.676317,0 days 00:00:02.434622,0.9330360205331244,0.8572001761831821,COMPLETE
292,292,2.899805994717123,2024-09-29 02:01:17.677379,2024-09-29 02:01:20.177314,0 days 00:00:02.499935,0.8731270438292943,0.8327768100445351,COMPLETE
293,293,2.888475289603238,2024-09-29 02:01:20.178348,2024-09-29 02:01:22.604071,0 days 00:00:02.425723,0.9313990147495431,0.7716690495858441,COMPLETE
294,294,2.8854979331592885,2024-09-29 02:01:22.605017,2024-09-29 02:01:25.076074,0 days 00:00:02.471057,0.9048169137069362,0.865557860885415,COMPLETE
295,295,2.8979704053019915,2024-09-29 02:01:25.077047,2024-09-29 02:01:27.492822,0 days 00:00:02.415775,0.9307959421429134,0.8491909445284183,COMPLETE
296,296,2.8969274532212586,2024-09-29 02:01:27.493834,2024-09-29 02:01:30.003588,0 days 00:00:02.509754,0.8575787675384345,0.8838211127666522,COMPLETE
297,297,2.900454515471429,2024-09-29 02:01:30.004608,2024-09-29 02:01:32.428175,0 days 00:00:02.423567,0.9700901792865778,0.8290786125347526,COMPLETE
298,298,2.8958635991144233,2024-09-29 02:01:32.429141,2024-09-29 02:01:34.876745,0 days 00:00:02.447604,0.6669653908159289,0.8571402981498327,COMPLETE
299,299,2.906676399725072,2024-09-29 02:01:34.877999,2024-09-29 02:01:37.338936,0 days 00:00:02.460937,0.8943903186457562,0.879837836608209,COMPLETE
300,300,2.894374364133462,2024-09-29 02:01:37.339939,2024-09-29 02:01:39.739139,0 days 00:00:02.399200,0.9177104290839128,0.8898673333731406,COMPLETE
301,301,2.65990513090807,2024-09-29 02:01:39.740090,2024-09-29 02:01:42.404329,0 days 00:00:02.664239,0.8325239647987512,0.3588254149264576,COMPLETE
302,302,2.892693744996673,2024-09-29 02:01:42.405449,2024-09-29 02:01:44.817099,0 days 00:00:02.411650,0.9455987111637065,0.8512066411004499,COMPLETE
303,303,2.909057812392906,2024-09-29 02:01:44.818275,2024-09-29 02:01:47.242423,0 days 00:00:02.424148,0.8797235118497697,0.8681113647677715,COMPLETE
304,304,2.904198497799995,2024-09-29 02:01:47.243400,2024-09-29 02:01:49.647159,0 days 00:00:02.403759,0.97959844736678,0.8961152911761293,COMPLETE
305,305,2.893145153732281,2024-09-29 02:01:49.648172,2024-09-29 02:01:52.017127,0 days 00:00:02.368955,0.9558687634636771,0.8051827097826219,COMPLETE
306,306,2.8810199815384263,2024-09-29 02:01:52.018158,2024-09-29 02:01:54.407364,0 days 00:00:02.389206,0.9232508645462153,0.7091796908164081,COMPLETE
307,307,2.90891161230803,2024-09-29 02:01:54.408332,2024-09-29 02:01:56.862703,0 days 00:00:02.454371,0.8975154293447706,0.8356261693405128,COMPLETE
308,308,2.9016384161645403,2024-09-29 02:01:56.863750,2024-09-29 02:01:59.352226,0 days 00:00:02.488476,0.867666349431806,0.8758489316248187,COMPLETE
309,309,2.2761502983769364,2024-09-29 02:01:59.353369,2024-09-29 02:02:02.642049,0 days 00:00:03.288680,0.9278549319160847,0.18018185514366408,COMPLETE
310,310,2.9054015381294875,2024-09-29 02:02:02.643115,2024-09-29 02:02:05.083117,0 days 00:00:02.440002,0.9489026089403944,0.9013061265724164,COMPLETE
311,311,2.9063834728958677,2024-09-29 02:02:05.084061,2024-09-29 02:02:07.483304,0 days 00:00:02.399243,0.9709198246399241,0.8622578215052331,COMPLETE
312,312,2.888022587903288,2024-09-29 02:02:07.484361,2024-09-29 02:02:09.907396,0 days 00:00:02.423035,0.9082397562799599,0.8432387677483041,COMPLETE
313,313,2.892516907252472,2024-09-29 02:02:09.908335,2024-09-29 02:02:12.369991,0 days 00:00:02.461656,0.9946656319156252,0.8856580869331073,COMPLETE
314,314,2.9093088609860063,2024-09-29 02:02:12.370964,2024-09-29 02:02:14.785450,0 days 00:00:02.414486,0.8494225296885597,0.9039474211785868,COMPLETE
315,315,2.8944907811409935,2024-09-29 02:02:14.786469,2024-09-29 02:02:17.246896,0 days 00:00:02.460427,0.9383665442658597,0.8254451335459871,COMPLETE
316,316,2.897545191942849,2024-09-29 02:02:17.247801,2024-09-29 02:02:19.833602,0 days 00:00:02.585801,0.8814184814759972,0.9333312310276867,COMPLETE
317,317,2.8995235543734457,2024-09-29 02:02:19.834640,2024-09-29 02:02:22.258436,0 days 00:00:02.423796,0.9081920460543177,0.8682561646153392,COMPLETE
318,318,2.897248180984803,2024-09-29 02:02:22.259418,2024-09-29 02:02:24.661992,0 days 00:00:02.402574,0.8158727266018881,0.8528462480108429,COMPLETE
319,319,2.910300070049183,2024-09-29 02:02:24.662976,2024-09-29 02:02:27.120286,0 days 00:00:02.457310,0.9585214429211389,0.888306558643251,COMPLETE
320,320,2.899863733540935,2024-09-29 02:02:27.121273,2024-09-29 02:02:29.574094,0 days 00:00:02.452821,0.9348935824256601,0.9143303072865268,COMPLETE
321,321,2.905897935596129,2024-09-29 02:02:29.575075,2024-09-29 02:02:32.042583,0 days 00:00:02.467508,0.9555348371994387,0.9636122651628758,COMPLETE
322,322,2.8925077568711473,2024-09-29 02:02:32.043722,2024-09-29 02:02:34.493705,0 days 00:00:02.449983,0.9171890937894809,0.8918055808683483,COMPLETE
323,323,2.919579723092906,2024-09-29 02:02:34.494703,2024-09-29 02:02:36.961761,0 days 00:00:02.467058,0.8865204628124003,0.9218069360676967,COMPLETE
324,324,2.8950128912233657,2024-09-29 02:02:36.962775,2024-09-29 02:02:39.507106,0 days 00:00:02.544331,0.8592629905952957,0.9358197644737289,COMPLETE
325,325,2.909374140209273,2024-09-29 02:02:39.508251,2024-09-29 02:02:42.043378,0 days 00:00:02.535127,0.8844033931242168,0.9212646781322065,COMPLETE
326,326,2.743765757806719,2024-09-29 02:02:42.044371,2024-09-29 02:02:45.061002,0 days 00:00:03.016631,0.328607026263692,0.5539921082241506,COMPLETE
327,327,2.8997458369868423,2024-09-29 02:02:45.062106,2024-09-29 02:02:47.687533,0 days 00:00:02.625427,0.8964416188578911,0.9428404618942552,COMPLETE
328,328,2.901255802396253,2024-09-29 02:02:47.688490,2024-09-29 02:02:50.131166,0 days 00:00:02.442676,0.8339782843846513,0.9068985989066406,COMPLETE
329,329,2.9083725118406885,2024-09-29 02:02:50.132177,2024-09-29 02:02:52.573102,0 days 00:00:02.440925,0.8701910893877239,0.8789843413283922,COMPLETE
330,330,2.8911282060867234,2024-09-29 02:02:52.574133,2024-09-29 02:02:55.099961,0 days 00:00:02.525828,0.8512554633589633,0.91409402739997,COMPLETE
331,331,2.914044918781489,2024-09-29 02:02:55.101126,2024-09-29 02:02:57.412259,0 days 00:00:02.311133,0.9415859602836415,0.8830039779693952,COMPLETE
332,332,0.6166098491597816,2024-09-29 02:02:57.413267,2024-09-29 02:03:03.242277,0 days 00:00:05.829010,0.9470785769102479,0.015606984859112105,COMPLETE
333,333,2.8062264546639013,2024-09-29 02:03:03.243323,2024-09-29 02:03:06.218648,0 days 00:00:02.975325,0.2463661045990596,0.9511451398323998,COMPLETE
334,334,2.9082359349146043,2024-09-29 02:03:06.220071,2024-09-29 02:03:08.627480,0 days 00:00:02.407409,0.967387709665101,0.8527082573033089,COMPLETE
335,335,2.887051608008451,2024-09-29 02:03:08.628451,2024-09-29 02:03:11.099459,0 days 00:00:02.471008,0.9331998671170557,0.8047043662281066,COMPLETE
