,number,value,datetime_start,datetime_complete,duration,params_alpha_actor,params_alpha_critic,state
75,75,-0.1421085311629873,2024-09-28 16:01:27.638997,2024-09-28 16:01:28.791457,0 days 00:00:01.152460,0.5088591279646436,0.010198245312454543,COMPLETE
76,76,-0.537820356130762,2024-09-28 16:01:28.792500,2024-09-28 16:01:29.535515,0 days 00:00:00.743015,0.49368860665881426,0.11506357294861225,COMPLETE
77,77,-0.40678916100477075,2024-09-28 16:01:29.536492,2024-09-28 16:01:30.447229,0 days 00:00:00.910737,0.3370565323899547,0.058837577897920317,COMPLETE
78,78,-0.6121740577476006,2024-09-28 16:01:30.448222,2024-09-28 16:01:31.121798,0 days 00:00:00.673576,0.39865455741507216,0.20464569740587973,COMPLETE
79,79,-0.5987407814972169,2024-09-28 16:01:31.123011,2024-09-28 16:01:31.810928,0 days 00:00:00.687917,0.6191512544917552,0.15614716541389057,COMPLETE
80,80,-0.5029179572974811,2024-09-28 16:01:31.811935,2024-09-28 16:01:32.585417,0 days 00:00:00.773482,0.5128508935006706,0.0964007870439143,COMPLETE
81,81,-0.15343624681828508,2024-09-28 16:01:32.586768,2024-09-28 16:01:33.782379,0 days 00:00:01.195611,0.4372606246987629,0.01184255792488579,COMPLETE
82,82,-0.3714433933174386,2024-09-28 16:01:33.783395,2024-09-28 16:01:34.721929,0 days 00:00:00.938534,0.4548827349524495,0.04615882737806795,COMPLETE
83,83,-0.35320106867752943,2024-09-28 16:01:34.722906,2024-09-28 16:01:35.652413,0 days 00:00:00.929507,0.4839687957794265,0.04161326039652735,COMPLETE
84,84,-0.1400614698396324,2024-09-28 16:01:35.653360,2024-09-28 16:01:36.809263,0 days 00:00:01.155903,0.42454240437666657,0.010291684513407087,COMPLETE
85,85,-0.45885943490898456,2024-09-28 16:01:36.810182,2024-09-28 16:01:37.695836,0 days 00:00:00.885654,0.4289205226224359,0.08126173661473514,COMPLETE
86,86,-0.5406885068725913,2024-09-28 16:01:37.696793,2024-09-28 16:01:38.438086,0 days 00:00:00.741293,0.3963434667196062,0.12257137461338675,COMPLETE
87,87,-0.33213075687605825,2024-09-28 16:01:38.439652,2024-09-28 16:01:39.433096,0 days 00:00:00.993444,0.35826861391504145,0.03694977271105566,COMPLETE
88,88,-0.4468014323706738,2024-09-28 16:01:39.434318,2024-09-28 16:01:40.327345,0 days 00:00:00.893027,0.4297615809871281,0.0721974483640804,COMPLETE
89,89,-0.1526590427289566,2024-09-28 16:01:40.329128,2024-09-28 16:01:41.528930,0 days 00:00:01.199802,0.2882751741452755,0.011600201646648657,COMPLETE
90,90,-0.6429635369955263,2024-09-28 16:01:41.529877,2024-09-28 16:01:42.193312,0 days 00:00:00.663435,0.3191135138139744,0.2686119050158834,COMPLETE
91,91,-0.34506713976055153,2024-09-28 16:01:42.194289,2024-09-28 16:01:43.167275,0 days 00:00:00.972986,0.3791769673800664,0.04274426694865929,COMPLETE
92,92,-0.14183913634931963,2024-09-28 16:01:43.168241,2024-09-28 16:01:44.309777,0 days 00:00:01.141536,0.29544237030189274,0.01068820356416096,COMPLETE
93,93,-0.4847468528253799,2024-09-28 16:01:44.310772,2024-09-28 16:01:45.202525,0 days 00:00:00.891753,0.2826884373137786,0.0975423843079832,COMPLETE
