,number,value,datetime_start,datetime_complete,duration,params_alpha_actor,params_alpha_critic,state
155,155,-0.13011626532183898,2024-09-28 20:58:17.182852,2024-09-28 20:58:23.125486,0 days 00:00:05.942634,0.1812731809962568,0.010129062872453982,COMPLETE
156,156,-0.4013589710969031,2024-09-28 20:58:23.126424,2024-09-28 20:58:28.116149,0 days 00:00:04.989725,0.1414974316728469,0.06582380980971536,COMPLETE
157,157,-0.2976549927069468,2024-09-28 20:58:28.117276,2024-09-28 20:58:33.362831,0 days 00:00:05.245555,0.1909992887927497,0.03237935298304512,COMPLETE
158,158,-0.34658530568335466,2024-09-28 20:58:33.363907,2024-09-28 20:58:38.703276,0 days 00:00:05.339369,0.10273712937773416,0.04920393689203413,COMPLETE
159,159,-0.48081963605316763,2024-09-28 20:58:38.704429,2024-09-28 20:58:42.878151,0 days 00:00:04.173722,0.25126921058989526,0.08860373937254518,COMPLETE
160,160,-0.12745824740689893,2024-09-28 20:58:42.879474,2024-09-28 20:58:49.218407,0 days 00:00:06.338933,0.17306886563324175,0.010084255049285588,COMPLETE
161,161,-0.1480120192144704,2024-09-28 20:58:49.219404,2024-09-28 20:58:55.081931,0 days 00:00:05.862527,0.21792499583318564,0.011599223181191498,COMPLETE
162,162,-0.14460871287051488,2024-09-28 20:58:55.083302,2024-09-28 20:59:01.285278,0 days 00:00:06.201976,0.14769588697609934,0.011789214300435748,COMPLETE
163,163,-0.1317669028702624,2024-09-28 20:59:01.286396,2024-09-28 20:59:07.244830,0 days 00:00:05.958434,0.14846215538123392,0.010552075768685174,COMPLETE
164,164,-0.3116274443897064,2024-09-28 20:59:07.245797,2024-09-28 20:59:12.637996,0 days 00:00:05.392199,0.14788286649013024,0.03791418577824829,COMPLETE
165,165,-0.27454421737860263,2024-09-28 20:59:12.639168,2024-09-28 20:59:17.981467,0 days 00:00:05.342299,0.18077247047468464,0.029037249685994124,COMPLETE
166,166,-0.3836113050720218,2024-09-28 20:59:17.982610,2024-09-28 20:59:23.239163,0 days 00:00:05.256553,0.0995208577662166,0.0631455213729034,COMPLETE
167,167,-0.35543431325431707,2024-09-28 20:59:23.240432,2024-09-28 20:59:28.203908,0 days 00:00:04.963476,0.1650546636893551,0.04847511645724361,COMPLETE
168,168,-0.13699252610628265,2024-09-28 20:59:28.204993,2024-09-28 20:59:33.982792,0 days 00:00:05.777799,0.21583655021236936,0.01055658876815019,COMPLETE
169,169,-0.28259976304905865,2024-09-28 20:59:33.983738,2024-09-28 20:59:39.204725,0 days 00:00:05.220987,0.22583970072338713,0.029510778168154343,COMPLETE
170,170,-0.1326099924755533,2024-09-28 20:59:39.205668,2024-09-28 20:59:45.095451,0 days 00:00:05.889783,0.21092744495341578,0.01015569072565192,COMPLETE
171,171,-0.28359271927591495,2024-09-28 20:59:45.096482,2024-09-28 20:59:50.326198,0 days 00:00:05.229716,0.20725694201381034,0.030029707919161857,COMPLETE
172,172,-0.35183553700849873,2024-09-28 20:59:50.327603,2024-09-28 20:59:55.729154,0 days 00:00:05.401551,0.11763628339443043,0.049072818823642686,COMPLETE
173,173,-0.13218676186790118,2024-09-28 20:59:55.730629,2024-09-28 21:00:01.689301,0 days 00:00:05.958672,0.206655466484179,0.01003373856866739,COMPLETE
174,174,-0.4203089582706978,2024-09-28 21:00:01.690401,2024-09-28 21:00:06.452977,0 days 00:00:04.762576,0.2058090535915689,0.06758778947186184,COMPLETE
175,175,-0.2864212539274398,2024-09-28 21:00:06.454061,2024-09-28 21:00:11.647768,0 days 00:00:05.193707,0.23773491688104004,0.03073191642847934,COMPLETE
176,176,-0.14763133344535365,2024-09-28 21:00:11.648764,2024-09-28 21:00:17.759955,0 days 00:00:06.111191,0.1571944198608275,0.011978448170438577,COMPLETE
177,177,-0.3341347709101749,2024-09-28 21:00:17.761203,2024-09-28 21:00:23.520929,0 days 00:00:05.759726,0.08038996217283795,0.04887562036848296,COMPLETE
178,178,-0.27265934842517964,2024-09-28 21:00:23.522553,2024-09-28 21:00:29.215288,0 days 00:00:05.692735,0.16090348611033511,0.02933994239291144,COMPLETE
179,179,-0.12881555610512838,2024-09-28 21:00:29.216662,2024-09-28 21:00:35.303610,0 days 00:00:06.086948,0.1940713791773638,0.010031277364130602,COMPLETE
180,180,-0.5552846228781704,2024-09-28 21:00:35.304608,2024-09-28 21:00:38.298778,0 days 00:00:02.994170,0.18901907978027033,0.6379253588073235,COMPLETE
181,181,-0.30276600092678424,2024-09-28 21:00:38.299746,2024-09-28 21:00:43.406582,0 days 00:00:05.106836,0.2739451669968216,0.033008473057190596,COMPLETE
182,182,-0.1415437568867662,2024-09-28 21:00:43.407630,2024-09-28 21:00:49.366425,0 days 00:00:05.958795,0.14960107103765338,0.011357101141232888,COMPLETE
183,183,-0.36305474619846234,2024-09-28 21:00:49.367595,2024-09-28 21:00:54.613711,0 days 00:00:05.246116,0.13753417050331787,0.052354795057661406,COMPLETE
184,184,-0.5934419590895081,2024-09-28 21:00:54.614849,2024-09-28 21:00:57.812632,0 days 00:00:03.197783,0.19269099592100686,0.4160082052116343,COMPLETE
185,185,-0.25727974611142745,2024-09-28 21:00:57.813595,2024-09-28 21:01:03.913655,0 days 00:00:06.100060,0.06209085133698873,0.02980185526225064,COMPLETE
186,186,-0.1480808064231694,2024-09-28 21:01:03.914784,2024-09-28 21:01:09.835684,0 days 00:00:05.920900,0.17434485929058766,0.011704192830000754,COMPLETE
187,187,-0.4113439507924578,2024-09-28 21:01:09.837207,2024-09-28 21:01:14.607085,0 days 00:00:04.769878,0.24262323562376467,0.06305631909939217,COMPLETE
188,188,-0.1283624266693508,2024-09-28 21:01:14.608299,2024-09-28 21:01:20.812321,0 days 00:00:06.204022,0.1266329178331161,0.010321860472596202,COMPLETE
189,189,-0.13126328309897858,2024-09-28 21:01:20.813281,2024-09-28 21:01:26.977511,0 days 00:00:06.164230,0.1219238350384004,0.01033316917810833,COMPLETE
190,190,-0.4925085596119964,2024-09-28 21:01:26.978583,2024-09-28 21:01:30.547750,0 days 00:00:03.569167,0.10882304463280934,0.6768223447853902,COMPLETE
191,191,-0.29787528868222113,2024-09-28 21:01:30.548844,2024-09-28 21:01:36.134370,0 days 00:00:05.585526,0.12848532901265206,0.03610587696742271,COMPLETE
192,192,-0.13011361367387095,2024-09-28 21:01:36.135435,2024-09-28 21:01:42.292903,0 days 00:00:06.157468,0.12693764724953002,0.010579162674968641,COMPLETE
193,193,-0.4857516566037013,2024-09-28 21:01:42.293882,2024-09-28 21:01:47.026525,0 days 00:00:04.732643,0.06098677070750476,0.2825213868622902,COMPLETE
194,194,-0.26924537867726167,2024-09-28 21:01:47.027587,2024-09-28 21:01:52.611728,0 days 00:00:05.584141,0.17936558695988447,0.028232733899012374,COMPLETE
195,195,-0.34666879595228717,2024-09-28 21:01:52.612864,2024-09-28 21:01:57.733333,0 days 00:00:05.120469,0.15284882065063035,0.0465357319103561,COMPLETE
196,196,-0.1437188519601594,2024-09-28 21:01:57.734420,2024-09-28 21:02:03.758686,0 days 00:00:06.024266,0.12627095641849614,0.011657396901459392,COMPLETE
197,197,-0.42704718786216755,2024-09-28 21:02:03.759663,2024-09-28 21:02:08.634805,0 days 00:00:04.875142,0.12674520215450716,0.07689435183106741,COMPLETE
198,198,-0.13622715647638287,2024-09-28 21:02:08.635801,2024-09-28 21:02:14.619702,0 days 00:00:05.983901,0.13913821565821155,0.010811514618307328,COMPLETE
199,199,-0.34440323615000756,2024-09-28 21:02:14.620715,2024-09-28 21:02:19.957330,0 days 00:00:05.336615,0.14254029390823597,0.04610269244508336,COMPLETE
200,200,-0.27993079439402485,2024-09-28 21:02:19.958421,2024-09-28 21:02:25.585458,0 days 00:00:05.627037,0.09713266418125112,0.03254386975252137,COMPLETE
201,201,-0.24759319930474447,2024-09-28 21:02:25.586418,2024-09-28 21:02:31.603908,0 days 00:00:06.017490,0.08107309612552736,0.027005944914642373,COMPLETE
202,202,-0.1431309354716882,2024-09-28 21:02:31.604910,2024-09-28 21:02:37.519518,0 days 00:00:05.914608,0.1987692572899994,0.011188578541098117,COMPLETE
203,203,-0.15047035436843118,2024-09-28 21:02:37.520442,2024-09-28 21:02:43.420687,0 days 00:00:05.900245,0.20330594160815557,0.01187379697852802,COMPLETE
204,204,-0.5958859547480602,2024-09-28 21:02:43.421695,2024-09-28 21:02:46.847895,0 days 00:00:03.426200,0.17093783237877053,0.3494939176498917,COMPLETE
205,205,-0.33310978292140453,2024-09-28 21:02:46.849016,2024-09-28 21:02:52.172340,0 days 00:00:05.323324,0.13689514713267717,0.04360182387903684,COMPLETE
206,206,-0.13341363040367385,2024-09-28 21:02:52.173838,2024-09-28 21:02:58.298951,0 days 00:00:06.125113,0.2195930199271736,0.010246570131071773,COMPLETE
207,207,-0.4066699637152318,2024-09-28 21:02:58.299934,2024-09-28 21:03:03.122074,0 days 00:00:04.822140,0.22200258350929683,0.06056812621429636,COMPLETE
208,208,-0.2887696668068394,2024-09-28 21:03:03.123219,2024-09-28 21:03:08.384824,0 days 00:00:05.261605,0.2759678231423773,0.030379976392530955,COMPLETE
209,209,-0.12985327961328347,2024-09-28 21:03:08.385981,2024-09-28 21:03:14.534603,0 days 00:00:06.148622,0.20135091077078815,0.010030285586498598,COMPLETE
210,210,-0.27782969284437065,2024-09-28 21:03:14.535817,2024-09-28 21:03:20.274589,0 days 00:00:05.738772,0.19781867295603095,0.029899650433321837,COMPLETE
211,211,-0.2875523763331982,2024-09-28 21:03:20.275525,2024-09-28 21:03:25.627923,0 days 00:00:05.352398,0.22376434397043624,0.030453073458810195,COMPLETE
212,212,-0.1381593366821047,2024-09-28 21:03:25.629034,2024-09-28 21:03:31.720430,0 days 00:00:06.091396,0.17805304374761105,0.010769027957571392,COMPLETE
213,213,-0.12847013794436973,2024-09-28 21:03:31.721607,2024-09-28 21:03:38.126731,0 days 00:00:06.405124,0.1744741973715239,0.010087846506816383,COMPLETE
214,214,-0.3695223929012328,2024-09-28 21:03:38.127746,2024-09-28 21:03:42.992461,0 days 00:00:04.864715,0.2516903519952904,0.04949126315143165,COMPLETE
215,215,-0.2780871215199338,2024-09-28 21:03:42.993811,2024-09-28 21:03:48.412042,0 days 00:00:05.418231,0.1863785006770714,0.029098034719770523,COMPLETE
216,216,-0.1457830755054382,2024-09-28 21:03:48.413114,2024-09-28 21:03:54.384554,0 days 00:00:05.971440,0.2152072785559716,0.0114987602415039,COMPLETE
217,217,-0.3561208046407056,2024-09-28 21:03:54.385693,2024-09-28 21:03:59.541584,0 days 00:00:05.155891,0.17029719247775302,0.04804756782409094,COMPLETE
218,218,-0.14014122057494446,2024-09-28 21:03:59.542905,2024-09-28 21:04:05.452586,0 days 00:00:05.909681,0.18861521909088544,0.011041899038731748,COMPLETE
219,219,-0.41885205739738357,2024-09-28 21:04:05.453571,2024-09-28 21:04:10.264452,0 days 00:00:04.810881,0.17121097897971913,0.06922764467374333,COMPLETE
220,220,-0.284748227341624,2024-09-28 21:04:10.265880,2024-09-28 21:04:15.842483,0 days 00:00:05.576603,0.15957656070546006,0.03144863430983799,COMPLETE
221,221,-0.13847438485877686,2024-09-28 21:04:15.843475,2024-09-28 21:04:21.899187,0 days 00:00:06.055712,0.1974497599279216,0.010843203091174971,COMPLETE
222,222,-0.2861372554366006,2024-09-28 21:04:21.900301,2024-09-28 21:04:27.278789,0 days 00:00:05.378488,0.23217485811026642,0.030785284503222446,COMPLETE
223,223,-0.35253348659915545,2024-09-28 21:04:27.280358,2024-09-28 21:04:32.325984,0 days 00:00:05.045626,0.1950555518377761,0.04673241032579936,COMPLETE
224,224,-0.13268004272360545,2024-09-28 21:04:32.327137,2024-09-28 21:04:38.418409,0 days 00:00:06.091272,0.1840693967491361,0.010364226378887571,COMPLETE
225,225,-0.13366979990188632,2024-09-28 21:04:38.419472,2024-09-28 21:04:44.313112,0 days 00:00:05.893640,0.21595521519199384,0.010213183631154173,COMPLETE
226,226,-0.1341817267253041,2024-09-28 21:04:44.314132,2024-09-28 21:04:50.316004,0 days 00:00:06.001872,0.2155071310788896,0.010262945068143322,COMPLETE
227,227,-0.27848216851570456,2024-09-28 21:04:50.317069,2024-09-28 21:04:55.697646,0 days 00:00:05.380577,0.253257631411611,0.027813087274299986,COMPLETE
228,228,-0.36396446787420816,2024-09-28 21:04:55.698690,2024-09-28 21:05:01.145929,0 days 00:00:05.447239,0.21504334007546627,0.048253392734582505,COMPLETE
229,229,-0.13496376803509696,2024-09-28 21:05:01.147288,2024-09-28 21:05:07.062111,0 days 00:00:05.914823,0.22833892952098392,0.010553792789053688,COMPLETE
230,230,-0.5062196018616145,2024-09-28 21:05:07.063431,2024-09-28 21:05:09.717634,0 days 00:00:02.654203,0.23750033700324194,0.8875218989866436,COMPLETE
231,231,-0.2578569340587957,2024-09-28 21:05:09.718642,2024-09-28 21:05:15.175680,0 days 00:00:05.457038,0.21134022914463024,0.02560443456622301,COMPLETE
232,232,-0.14083099984206754,2024-09-28 21:05:15.176624,2024-09-28 21:05:21.149941,0 days 00:00:05.973317,0.1783088432575636,0.011243959718065135,COMPLETE
233,233,-0.28950184906848736,2024-09-28 21:05:21.151096,2024-09-28 21:05:26.313029,0 days 00:00:05.161933,0.26894392377802323,0.03011670579243267,COMPLETE
234,234,-0.3491380677591458,2024-09-28 21:05:26.314229,2024-09-28 21:05:31.382998,0 days 00:00:05.068769,0.23472806402369586,0.043363094999790096,COMPLETE
235,235,-0.2736714156965961,2024-09-28 21:05:31.384231,2024-09-28 21:05:36.783170,0 days 00:00:05.398939,0.2043209526019201,0.028638999865798875,COMPLETE
236,236,-0.13069837310774216,2024-09-28 21:05:36.784196,2024-09-28 21:05:42.678849,0 days 00:00:05.894653,0.16521544643476682,0.01022937640546417,COMPLETE
237,237,-0.3881709729389007,2024-09-28 21:05:42.679872,2024-09-28 21:05:47.525022,0 days 00:00:04.845150,0.16052615441911236,0.05920770067762135,COMPLETE
238,238,-0.1257618387536059,2024-09-28 21:05:47.526277,2024-09-28 21:05:53.738921,0 days 00:00:06.212644,0.11504280090167138,0.010294483684680783,COMPLETE
239,239,-0.26723917974587497,2024-09-28 21:05:53.739906,2024-09-28 21:05:59.415246,0 days 00:00:05.675340,0.11425215301895719,0.029344701886718824,COMPLETE
240,240,-0.33407904111038356,2024-09-28 21:05:59.416476,2024-09-28 21:06:04.474420,0 days 00:00:05.057944,0.17541452364478288,0.0425043271689414,COMPLETE
241,241,-0.12783253157083457,2024-09-28 21:06:04.475475,2024-09-28 21:06:10.541856,0 days 00:00:06.066381,0.12424403874468411,0.010198125725031617,COMPLETE
242,242,-0.13909143451395772,2024-09-28 21:06:10.542868,2024-09-28 21:06:16.609126,0 days 00:00:06.066258,0.12212445043403958,0.011825074727755229,COMPLETE
243,243,-0.2496115339531541,2024-09-28 21:06:16.610132,2024-09-28 21:06:22.371497,0 days 00:00:05.761365,0.09171196067801872,0.02675607292891735,COMPLETE
244,244,-0.5473235925188399,2024-09-28 21:06:22.372534,2024-09-28 21:06:25.512947,0 days 00:00:03.140413,0.1518164614506186,0.5569288057620362,COMPLETE
245,245,-0.14529257419917782,2024-09-28 21:06:25.513925,2024-09-28 21:06:31.249609,0 days 00:00:05.735684,0.19030375267992314,0.01147871947724723,COMPLETE
246,246,-0.33674312413988994,2024-09-28 21:06:31.250735,2024-09-28 21:06:36.416532,0 days 00:00:05.165797,0.13138893481981836,0.04442361708579225,COMPLETE
247,247,-0.13640247076556833,2024-09-28 21:06:36.417512,2024-09-28 21:06:42.216459,0 days 00:00:05.798947,0.22156154920280863,0.010329709512220123,COMPLETE
248,248,-0.2876640621167188,2024-09-28 21:06:42.217547,2024-09-28 21:06:47.449062,0 days 00:00:05.231515,0.22674128395483883,0.030823198758759864,COMPLETE
249,249,-0.13987187814849406,2024-09-28 21:06:47.450052,2024-09-28 21:06:53.145289,0 days 00:00:05.695237,0.21728256573918878,0.010678194133802202,COMPLETE
250,250,-0.4015908191607542,2024-09-28 21:06:53.146254,2024-09-28 21:06:57.936011,0 days 00:00:04.789757,0.16627317711670822,0.0617588140557723,COMPLETE
251,251,-0.28966502155169765,2024-09-28 21:06:57.937046,2024-09-28 21:07:03.418530,0 days 00:00:05.481484,0.10964475202981518,0.034471141838061145,COMPLETE
252,252,-0.5256253842434189,2024-09-28 21:07:03.419507,2024-09-28 21:07:06.195187,0 days 00:00:02.775680,0.25126071998484106,0.9743875636787351,COMPLETE
253,253,-0.2740805416912095,2024-09-28 21:07:06.196174,2024-09-28 21:07:11.562309,0 days 00:00:05.366135,0.14368446082325795,0.02930098093288018,COMPLETE
254,254,-0.36421565709209086,2024-09-28 21:07:11.563271,2024-09-28 21:07:16.505188,0 days 00:00:04.941917,0.18168089180570446,0.050106105855363764,COMPLETE
255,255,-0.2831603956599695,2024-09-28 21:07:16.506193,2024-09-28 21:07:21.778674,0 days 00:00:05.272481,0.210727954929245,0.0299475948781106,COMPLETE
256,256,-0.13217899284223833,2024-09-28 21:07:21.779737,2024-09-28 21:07:27.822043,0 days 00:00:06.042306,0.13466392176154385,0.010484816346695363,COMPLETE
257,257,-0.12632667202954811,2024-09-28 21:07:27.823010,2024-09-28 21:07:34.025836,0 days 00:00:06.202826,0.07117442716560342,0.01056416267945827,COMPLETE
258,258,-0.3150618933227638,2024-09-28 21:07:34.026952,2024-09-28 21:07:39.643966,0 days 00:00:05.617014,0.06774594745113635,0.04465410297821264,COMPLETE
259,259,-0.12806786899160025,2024-09-28 21:07:39.645049,2024-09-28 21:07:45.597742,0 days 00:00:05.952693,0.1343782900821871,0.010030248637326834,COMPLETE
260,260,-0.36369711524728165,2024-09-28 21:07:45.598757,2024-09-28 21:07:51.223673,0 days 00:00:05.624916,0.051911520141436865,0.06927813718790982,COMPLETE
261,261,-0.2710670625617678,2024-09-28 21:07:51.224683,2024-09-28 21:07:56.802879,0 days 00:00:05.578196,0.11778673637135902,0.030024930081587867,COMPLETE
262,262,-0.3536769167680582,2024-09-28 21:07:56.803991,2024-09-28 21:08:01.861081,0 days 00:00:05.057090,0.12980275811416053,0.050035770049362376,COMPLETE
263,263,-0.24654031180945743,2024-09-28 21:08:01.862291,2024-09-28 21:08:07.949853,0 days 00:00:06.087562,0.039073888221693026,0.029021498211304095,COMPLETE
264,264,-0.13277459318044202,2024-09-28 21:08:07.950911,2024-09-28 21:08:13.993214,0 days 00:00:06.042303,0.14908904001571607,0.010645099812155629,COMPLETE
265,265,-0.3318307709090051,2024-09-28 21:08:13.994291,2024-09-28 21:08:19.372417,0 days 00:00:05.378126,0.08671468985011944,0.046119329763319075,COMPLETE
266,266,-0.1302415468425934,2024-09-28 21:08:19.373423,2024-09-28 21:08:25.352451,0 days 00:00:05.979028,0.14071853083188735,0.01020085085784937,COMPLETE
267,267,-0.262015698731325,2024-09-28 21:08:25.353452,2024-09-28 21:08:30.983732,0 days 00:00:05.630280,0.10493529582443312,0.0292432708649894,COMPLETE
268,268,-0.40118395725481365,2024-09-28 21:08:30.984734,2024-09-28 21:08:35.938867,0 days 00:00:04.954133,0.155607390570829,0.06253796073708585,COMPLETE
269,269,-0.29038476499782917,2024-09-28 21:08:35.939909,2024-09-28 21:08:41.383756,0 days 00:00:05.443847,0.1204021161063232,0.03384047351668777,COMPLETE
270,270,-0.13319521208526763,2024-09-28 21:08:41.384845,2024-09-28 21:08:47.447074,0 days 00:00:06.062229,0.1438672080299149,0.010543985546648921,COMPLETE
271,271,-0.3452883323212293,2024-09-28 21:08:47.448295,2024-09-28 21:08:52.577175,0 days 00:00:05.128880,0.14371717425252792,0.04660036890894988,COMPLETE
272,272,-0.40512729318041796,2024-09-28 21:08:52.578478,2024-09-28 21:08:57.568455,0 days 00:00:04.989977,0.08314821395408882,0.07923031697221634,COMPLETE
273,273,-0.272884284527229,2024-09-28 21:08:57.569593,2024-09-28 21:09:03.018773,0 days 00:00:05.449180,0.1563372684473501,0.02965526817570483,COMPLETE
274,274,-0.130912923406368,2024-09-28 21:09:03.019809,2024-09-28 21:09:09.059568,0 days 00:00:06.039759,0.10346957356453204,0.010636168977220905,COMPLETE
275,275,-0.36670568434045175,2024-09-28 21:09:09.060603,2024-09-28 21:09:14.164068,0 days 00:00:05.103465,0.09543204060514879,0.056762207220043624,COMPLETE
276,276,-0.26390863444102713,2024-09-28 21:09:14.165038,2024-09-28 21:09:19.651635,0 days 00:00:05.486597,0.10970071268139069,0.02902044468983448,COMPLETE
277,277,-0.26367190404383334,2024-09-28 21:09:19.652833,2024-09-28 21:09:25.209590,0 days 00:00:05.556757,0.13101005718452674,0.02800601264221162,COMPLETE
278,278,-0.3474442631479245,2024-09-28 21:09:25.210597,2024-09-28 21:09:30.263526,0 days 00:00:05.052929,0.13757194217257934,0.04846579116933067,COMPLETE
279,279,-0.2616699953597542,2024-09-28 21:09:30.264518,2024-09-28 21:09:35.758189,0 days 00:00:05.493671,0.16168236684267193,0.02715406003178481,COMPLETE
280,280,-0.1263647926808258,2024-09-28 21:09:35.759196,2024-09-28 21:09:41.832922,0 days 00:00:06.073726,0.11856476244477197,0.010066525524766697,COMPLETE
281,281,-0.11696141063132955,2024-09-28 21:09:41.833974,2024-09-28 21:09:48.213867,0 days 00:00:06.379893,0.013379410327089614,0.010032904080240074,COMPLETE
282,282,-0.3905445004541999,2024-09-28 21:09:48.215007,2024-09-28 21:09:53.205084,0 days 00:00:04.990077,0.10798735188196708,0.06546159859122365,COMPLETE
283,283,-0.30989464171055536,2024-09-28 21:09:53.206159,2024-09-28 21:09:58.928827,0 days 00:00:05.722668,0.06856780516057213,0.04251902086446556,COMPLETE
284,284,-0.26151737409785014,2024-09-28 21:09:58.929933,2024-09-28 21:10:04.452751,0 days 00:00:05.522818,0.12023158700496953,0.027981949103754098,COMPLETE
285,285,-0.3161529692452317,2024-09-28 21:10:04.453806,2024-09-28 21:10:10.156007,0 days 00:00:05.702201,0.04488583598065699,0.04754420920614169,COMPLETE
286,286,-0.11988603380709079,2024-09-28 21:10:10.157031,2024-09-28 21:10:16.480418,0 days 00:00:06.323387,0.01887652996738297,0.01044711891545507,COMPLETE
287,287,-0.11885466458842389,2024-09-28 21:10:16.481670,2024-09-28 21:10:22.839179,0 days 00:00:06.357509,0.03545413499774108,0.010106371082896085,COMPLETE
288,288,-0.337277118782698,2024-09-28 21:10:22.840282,2024-09-28 21:10:29.068584,0 days 00:00:06.228302,0.020962067155694215,0.08076632904032742,COMPLETE
289,289,-0.24048063138728665,2024-09-28 21:10:29.069633,2024-09-28 21:10:35.496087,0 days 00:00:06.426454,0.01716356431514486,0.030316000073788665,COMPLETE
290,290,-0.33122136585981843,2024-09-28 21:10:35.497239,2024-09-28 21:10:41.330302,0 days 00:00:05.833063,0.030059040857232492,0.06305122725659855,COMPLETE
291,291,-0.26678305853170087,2024-09-28 21:10:41.331292,2024-09-28 21:10:47.671655,0 days 00:00:06.340363,0.012100804983420277,0.0406664694002796,COMPLETE
292,292,-0.242977890832887,2024-09-28 21:10:47.672655,2024-09-28 21:10:53.979531,0 days 00:00:06.306876,0.04680679663634906,0.02801096788129463,COMPLETE
293,293,-0.24623628044055704,2024-09-28 21:10:53.980525,2024-09-28 21:10:59.708076,0 days 00:00:05.727551,0.07163592807928733,0.026521108431416023,COMPLETE
294,294,-0.4043668712860865,2024-09-28 21:10:59.709050,2024-09-28 21:11:04.903242,0 days 00:00:05.194192,0.03151483410525478,0.20190987811637442,COMPLETE
295,295,-0.12512228305903056,2024-09-28 21:11:04.904201,2024-09-28 21:11:10.904471,0 days 00:00:06.000270,0.08914451414256726,0.010156960377738252,COMPLETE
296,296,-0.33870464819928603,2024-09-28 21:11:10.905852,2024-09-28 21:11:17.085245,0 days 00:00:06.179393,0.08944511369598412,0.04830892874519575,COMPLETE
297,297,-0.23941712208956897,2024-09-28 21:11:17.087276,2024-09-28 21:16:21.214211,0 days 00:05:04.126935,0.04865172954663945,0.02734359198928595,COMPLETE
298,298,-0.12944209687244213,2024-09-28 21:16:21.215400,2024-09-28 21:16:27.776816,0 days 00:00:06.561416,0.07318240784965852,0.010811051217914303,COMPLETE
299,299,-0.35644229451010245,2024-09-28 21:16:27.778142,2024-09-28 21:16:33.501220,0 days 00:00:05.723078,0.07543234397453685,0.05589556409678053,COMPLETE
300,300,-0.3079711699704754,2024-09-28 21:16:33.502395,2024-09-28 21:16:39.433015,0 days 00:00:05.930620,0.063621543427399,0.041947926256051746,COMPLETE
301,301,-0.2485852544454648,2024-09-28 21:16:39.434117,2024-09-28 21:16:45.311331,0 days 00:00:05.877214,0.09143304733162004,0.026716385003924297,COMPLETE
302,302,-0.11299633988038037,2024-09-28 21:16:45.312313,2024-09-28 21:16:52.081806,0 days 00:00:06.769493,0.014215362565167877,0.01003987503668714,COMPLETE
303,303,-0.341298093780653,2024-09-28 21:16:52.082928,2024-09-28 21:16:58.055295,0 days 00:00:05.972367,0.024137411410168706,0.07590627454277281,COMPLETE
304,304,-0.39318985832372594,2024-09-28 21:16:58.056403,2024-09-28 21:17:03.183984,0 days 00:00:05.127581,0.03194746952199583,0.4601788458385867,COMPLETE
305,305,-0.11969441262061349,2024-09-28 21:17:03.184984,2024-09-28 21:17:09.852243,0 days 00:00:06.667259,0.010134840403049466,0.01076637476906346,COMPLETE
306,306,-0.2757601241145758,2024-09-28 21:17:09.853835,2024-09-28 21:17:16.304481,0 days 00:00:06.450646,0.01023244617895988,0.043189043847029804,COMPLETE
307,307,-0.3452694446808114,2024-09-28 21:17:16.306052,2024-09-28 21:17:22.007201,0 days 00:00:05.701149,0.046194188245397595,0.061945022525683936,COMPLETE
308,308,-0.2351246117262459,2024-09-28 21:17:22.008332,2024-09-28 21:17:28.372176,0 days 00:00:06.363844,0.011112695361003535,0.02991399435733013,COMPLETE
309,309,-0.2337986254871855,2024-09-28 21:17:28.373231,2024-09-28 21:17:34.550039,0 days 00:00:06.176808,0.049385954908820424,0.026173143162393064,COMPLETE
310,310,-0.29918843239686527,2024-09-28 21:17:34.551114,2024-09-28 21:17:40.525502,0 days 00:00:05.974388,0.03369594924915415,0.045341123049406434,COMPLETE
311,311,-0.22960956472067778,2024-09-28 21:17:40.527113,2024-09-28 21:17:46.577395,0 days 00:00:06.050282,0.06080472969145605,0.024739122322257643,COMPLETE
312,312,-0.13297023418253665,2024-09-28 21:17:46.578456,2024-09-28 21:17:52.738997,0 days 00:00:06.160541,0.09490059233109899,0.010967975314942095,COMPLETE
313,313,-0.12240886353990033,2024-09-28 21:17:52.739945,2024-09-28 21:17:58.948549,0 days 00:00:06.208604,0.07333207599899791,0.010101957033697173,COMPLETE
314,314,-0.3632943107938791,2024-09-28 21:17:58.949662,2024-09-28 21:18:04.407856,0 days 00:00:05.458194,0.0682646475245002,0.06248474580955339,COMPLETE
315,315,-0.43195284134263195,2024-09-28 21:18:04.408895,2024-09-28 21:18:09.753642,0 days 00:00:05.344747,0.08534978589144718,0.09628176035717408,COMPLETE
316,316,-0.3170189909805504,2024-09-28 21:18:09.755278,2024-09-28 21:18:15.636956,0 days 00:00:05.881678,0.11419408834712197,0.04040971811344209,COMPLETE
317,317,-0.1269396083793373,2024-09-28 21:18:15.638300,2024-09-28 21:18:21.959693,0 days 00:00:06.321393,0.10321558924929046,0.010287455704411402,COMPLETE
318,318,-0.24187571244148992,2024-09-28 21:18:21.960802,2024-09-28 21:18:28.380737,0 days 00:00:06.419935,0.034926344447653884,0.029208647529993782,COMPLETE
319,319,-0.12922355104547376,2024-09-28 21:18:28.382050,2024-09-28 21:18:34.737482,0 days 00:00:06.355432,0.07878436573357561,0.01062380105270011,COMPLETE
320,320,-0.3275896028404434,2024-09-28 21:18:34.738548,2024-09-28 21:18:40.888946,0 days 00:00:06.150398,0.056510589139502784,0.04933756043934329,COMPLETE
